mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
blushington,beauty,1,"Blushington Makeup, Sunday Market, Topanga Village, Warner Center, LA, Los Angeles County, California, 91303, United States of America",-118.6053842,34.1850884,1,newport beach_and_sausalito.json,"DFHoOPQjNz0,UPXy6iZkVcU"
clay street,residential,1,"Clay Street, Ben Ali, Sacramento, Sacramento County, California, 95815, United States of America",-121.4392149,38.623793,1,berkeley_and_sacramento.json,"pSx--brQn1c,seduad1-BNE"
santa monica : beach,residential,1,"Santa Monica Drive, Channel Islands Beach, Ventura County, California, 93035, United States of America",-119.2203179,34.159111,1,huntington beach_and_oakland.json,"bD1NmEyq9-U,GKZp1jbcg_s,gxxDKST5wpI"
decoto road,secondary,1,"Decoto Road, Centerville District, Fremont, Alameda County, California, 94555, United States of America",-122.0290858,37.5745707,1,fremont_and_san bernardino.json,"SYFD4KLHD0A,Iwb_D-wNkSo,qwFYOkPvjEk"
san francisco oakland,tower,1,"KIQI-AM (San Francisco), I 80, Oakland, Alameda County, California, 94626, United States of America",-122.3121382,37.8257655,4,"oakland_and_sacramento.json,oakland_and_san jose.json,oakland_and_stockton.json,san jose_and_stockton.json","SyHLxYqCvAM,TBbrDWBjZfo,57eHj0BKUOg"
isabel avenue,trunk,2,"Isabel Avenue, Livermore, Alameda County, California, 94551, United States of America",-121.802637,37.7003858,3,"mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","G-l6Y5OkZTs,35C5R5SxIfU,26_7ZmD2SqQ"
milpas street,residential,2,"Milpas Street, Hanford, Kings County, California, 93230, United States of America",-119.6614179,36.310149,2,"bakersfield_and_santa barbara.json,san jose_and_san luis obispo.json","aqI31aojF5Q,cLHm5cNFA2w,N4KMXJOGj9s"
orosi valley,village,2,"Orosi, Tulare County, California, United States of America",-119.2873383,36.5449499,7,"avalon_and_san jose.json,carlsbad_and_san jose.json,irvine_and_san jose.json,long beach_and_san jose.json,malibu_and_san jose.json,pasadena_and_san jose.json,san jose_and_santa ana.json","sFO3ldw2v9c,AeYb-35yYYo,GzfkUlRSUY4"
south pacific coast,restaurant,1,"California Pizza Kitchen, Pacific Coast Highway, Marina Pacifica, Naples, Long Beach, Los Angeles County, California, 90803;92649, United States of America",-118.109578,33.7573294,1,san jose_and_santa ana.json,"KdEDJr8lGto,qXaAw_LwPn4,oljPsu_d1HA"
el dorado,administrative,3,"El Dorado County, California, United States of America",-120.5276128,38.7574137,4,"mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,riverside_and_sacramento.json","I8Zt_juRyDg,qiB98Wbsdlo,SopK1IXOOM4"
west sonoma county,administrative,2,"Sonoma County, California, United States of America",-122.8473387,38.5110803,1,napa_and_temecula.json,"KCGz6N6Xjdg,rDUn4OlNc7E,c6hVt8ijiIM"
whitney,hamlet,1,"Whitney, Placer County, California, United States of America",-121.3068963,38.8335106,4,"beverly hills_and_oakland.json,beverly hills_and_san jose.json,fresno_and_long beach.json,fresno_and_santa ana.json",CGKN6qiDqnk
timbuctoo,hamlet,1,"Timbuctoo, Yuba County, California, United States of America",-121.3185708,39.2168373,1,fresno_and_huntington beach.json,brKdgi5dD00
newport back bay,park,1,"Upper Newport Bay Ecological Reserve, Back Bay Drive, Newport Center, Newport Beach, Orange County, California, 92660, United States of America",-117.8883902,33.6261324,2,"irvine_and_newport beach.json,newport beach_and_santa ana.json","TdAawKFLuds,rOACaklf5LA,SqjjrF-G0i4"
san jose city,toilets,1,"San José, South Market Street, Saint James Square Historic District, Japantown, San José, Santa Clara County, California, 95113, United States of America",-121.8917663,37.3352849,3,"beverly hills_and_san jose.json,long beach_and_san jose.json,pasadena_and_san jose.json","jYd4zyVEV8Y,jJ8lskOmwEw,OrAEdpKnf90"
big bear city,administrative,7,"Big Bear City, Anita Avenue, Big Bear City, San Bernardino County, California, 92314, United States of America",-116.848597753191,34.267886,19,"avalon_and_big bear lake.json,beverly hills_and_big bear lake.json,berkeley_and_big bear lake.json,big bear lake_and_fremont.json,big bear lake_and_long beach.json,big bear lake_and_los angeles.json,big bear lake_and_malibu.json,big bear lake_and_mammoth lakes.json,big bear lake_and_napa.json,big bear lake_and_newport beach.json,big bear lake_and_oakland.json,big bear lake_and_pasadena.json,big bear lake_and_riverside.json,big bear lake_and_san jose.json,big bear lake_and_santa ana.json,big bear lake_and_santa cruz.json,big bear lake_and_santa monica.json,big bear lake_and_stockton.json,big bear lake_and_san bernardino.json","E64svMpNtJU,o3gxOlnzx0I,30OZlDfPhWA"
travel town,museum,1,"Travel Town Museum, 5200, Zoo Drive, West Glendale, LA, Los Angeles County, California, 90027, United States of America",-118.307543192878,34.1546815,1,berkeley_and_los angeles.json,"pLGyEH1gkrE,cZHQbswc7RA,h8YWGMCo0Ww"
park road,residential,1,"Park Road, Kern County, California, United States of America",-118.9072439,35.448704,1,big bear lake_and_stockton.json,"ko5Z_2dBYSI,buANs04tlXk,xUzBav-fQXQ"
channel islands of california,garden,2,"Channel Islands, Evolution Walk, Warner Center, LA, Los Angeles County, California, 91307, United States of America",-118.5759409,34.1848815,2,"avalon_and_los angeles.json,avalon_and_santa clarita.json","AURiyMmwtOU,oQD9hojfPYo,69l0JtEAsH8"
napa town center,pedestrian,1,"Napa Town Center, Napa, Napa County, California, 94559, United States of America",-122.2881765,38.2985743,1,los angeles_and_napa.json,"Me4trf71GUc,HRal4TJ2x34,jvmV2W5SZ08"
san luis rey,hamlet,3,"San Luis Rey, San Diego County, California, United States of America",-117.3236484,33.2319797,30,"anaheim_and_bakersfield.json,anaheim_and_santa cruz.json,bakersfield_and_oakland.json,bakersfield_and_san diego.json,bakersfield_and_san jose.json,carlsbad_and_pismo beach.json,fremont_and_los angeles.json,fremont_and_san diego.json,fresno_and_san diego.json,huntington beach_and_san luis obispo.json,irvine_and_san diego.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,carlsbad_and_san luis obispo.json,fresno_and_riverside.json,long beach_and_san diego.json,long beach_and_san jose.json,los angeles_and_san jose.json,monterey_and_riverside.json,monterey_and_san bernardino.json,los angeles_and_santa cruz.json,newport beach_and_san luis obispo.json,newport beach_and_santa cruz.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,san bernardino_and_santa cruz.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_stockton.json,irvine_and_stockton.json","yQ0ebaYB6nY,VQuXodIXL00,Xgjp42gWwL0"
mount lowe,peak,1,"Mount Lowe, San Luis Obispo County, California, United States of America",-120.6011479,35.3195655,1,mammoth lakes_and_san luis obispo.json,"R1P6AaOy6mY,r2yGDEp6zPg,lXXp_-UMSeg"
mission soledad,place_of_worship,1,"Mission Soledad, 36641, Fort Romie Road, Los Coche Adobe, Fort Romie, Monterey County, California, 93960, United States of America",-121.3560421,36.4046865,7,"bakersfield_and_fremont.json,bakersfield_and_fresno.json,bakersfield_and_monterey.json,bakersfield_and_san diego.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_santa cruz.json","gJ6z5_J4qCs,zScB_T2Pqis,_3IOmXkGd7s"
philadelphia street,tertiary,1,"Philadelphia Street, Ontario, San Bernardino County, California, 91761, United States of America",-117.5981519,34.0338142,5,"beverly hills_and_santa ana.json,los angeles_and_santa ana.json,malibu_and_santa ana.json,pasadena_and_santa ana.json,santa ana_and_santa monica.json","4z2DtNW79sQ,oYLr9FtYtME,0deTRBb9uRo"
kon tiki inn,hotel,1,"Kon Tiki Inn, 1621, Price Street, Pismo Beach, San Luis Obispo County, California, 93449, United States of America",-120.646320901787,35.14544345,4,"berkeley_and_santa barbara.json,monterey_and_santa ana.json,monterey_and_santa barbara.json,long beach_and_monterey.json","2fmp_LbSgho,dYiNFsknsN0"
gaslamp quarter,hamlet,13,"Gaslamp Quarter, San Diego County, California, United States of America",-117.1597028,32.7109444,60,"anaheim_and_carlsbad.json,anaheim_and_san diego.json,anaheim_and_san francisco.json,avalon_and_carlsbad.json,avalon_and_san diego.json,anaheim_and_napa.json,beverly hills_and_carlsbad.json,beverly hills_and_pismo beach.json,avalon_and_temecula.json,bakersfield_and_san diego.json,bakersfield_and_temecula.json,berkeley_and_san diego.json,berkeley_and_carlsbad.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,beverly hills_and_san diego.json,beverly hills_and_temecula.json,carlsbad_and_long beach.json,carlsbad_and_napa.json,carlsbad_and_newport beach.json,carlsbad_and_oakland.json,carlsbad_and_pasadena.json,carlsbad_and_riverside.json,carlsbad_and_san bernardino.json,carlsbad_and_san diego.json,carlsbad_and_san jose.json,carlsbad_and_santa ana.json,carlsbad_and_santa monica.json,fremont_and_san diego.json,fresno_and_san diego.json,carlsbad_and_los angeles.json,long beach_and_san diego.json,los angeles_and_napa.json,los angeles_and_san diego.json,los angeles_and_temecula.json,monterey_and_san diego.json,monterey_and_temecula.json,napa_and_san diego.json,napa_and_santa monica.json,napa_and_temecula.json,newport beach_and_san diego.json,oakland_and_san diego.json,riverside_and_san diego.json,sacramento_and_temecula.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san diego_and_san jose.json,san diego_and_santa ana.json,san diego_and_santa clarita.json,san diego_and_stockton.json,san diego_and_temecula.json,san francisco_and_temecula.json,san jose_and_temecula.json,san luis obispo_and_santa monica.json,san luis obispo_and_temecula.json,santa barbara_and_temecula.json,santa cruz_and_temecula.json,santa monica_and_temecula.json,sausalito_and_temecula.json","KGSahkAUWmE,KapX9ZDaOog,Pa84eO_BUPk"
moro rock road,peak,1,"Moro Rock, Tulare County, California, United States of America",-118.7655024,36.5442378,6,"anaheim_and_napa.json,bakersfield_and_san francisco.json,monterey_and_temecula.json,san diego_and_sausalito.json,san francisco_and_temecula.json,san jose_and_temecula.json","83xCL7kqPuc,FJZttoB41bg,-clTrjznIIw"
bolsa chica beach,stream,1,"Bolsa Chica Channel, Seal Beach, Orange County, California, United States of America",-118.0429671,33.7738457,2,"huntington beach_and_los angeles.json,huntington beach_and_sausalito.json","xH1nhzISx4Y,gh0H2LkS5WA,AqwBY4xFv-0"
emerald city,hamlet,3,"Emerald Bay, El Dorado County, California, United States of America",-120.0979629,38.9599078,3,"fremont_and_san diego.json,fresno_and_long beach.json,mammoth lakes_and_santa clarita.json","fJblCZjNAto,5ERufb02CzA,Ik_hUNyjso0"
lake havasu,water,1,"Lake Havasu, Roulette Mine Road, Havasu Palms, San Bernardino County, California, 92363, United States of America",-114.291133633012,34.4140198,1,santa clarita_and_sausalito.json,"_5AJugF5D9I,2l6r5coTZtg,RkA2DZuLHS4"
carmel beach,beach,8,"Carmel Beach, Scenic Road, Carmel-by-the-Sea, Monterey County, California, 93921, United States of America",-121.929450352027,36.5512525,21,"avalon_and_monterey.json,berkeley_and_long beach.json,berkeley_and_monterey.json,fremont_and_los angeles.json,fremont_and_monterey.json,los angeles_and_stockton.json,malibu_and_stockton.json,monterey_and_oakland.json,monterey_and_san jose.json,monterey_and_santa clarita.json,monterey_and_santa cruz.json,monterey_and_sausalito.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,long beach_and_monterey.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san jose_and_santa clarita.json,santa cruz_and_stockton.json","ujIME3VDHoo,LxiKws4myvQ,jnhnHpzbwYQ"
central richmond,secondary,1,"Central Avenue, Richmond Annex, Richmond, Contra Costa County, California, 94850, United States of America",-122.3165518,37.899724,1,berkeley_and_sacramento.json,"Y4vCGhpcAMw,lNagXA8mAMI"
ashland,village,6,"Ashland, Alameda County, California, United States of America",-122.113853,37.6946528,10,"avalon_and_oakland.json,berkeley_and_napa.json,big bear lake_and_oakland.json,fresno_and_san francisco.json,oakland_and_sacramento.json,oakland_and_san jose.json,riverside_and_san francisco.json,san diego_and_san jose.json,sacramento_and_san diego.json,newport beach_and_sausalito.json",QdOb1MnSQug
el pueblo,neighbourhood,4,"El Pueblo, Little Tokyo Historic District, LA, Los Angeles County, California, 90012, United States of America",-118.239068515886,34.05578925,12,"avalon_and_pasadena.json,bakersfield_and_beverly hills.json,bakersfield_and_santa monica.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_pasadena.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_temecula.json,los angeles_and_pasadena.json,newport beach_and_san jose.json,santa monica_and_temecula.json","7F_9FEx7ymg,T5qT7JcLDcI,IstzHJGydzU"
san gabriels,place_of_worship,3,"Saint Gabriels Episcopal Church, East Graves Avenue, Monterey Park, Los Angeles County, California, 91755, United States of America",-118.1234031,34.0555665,3,"los angeles_and_pasadena.json,malibu_and_riverside.json,san bernardino_and_santa monica.json","6eSWYRhaSK4,AULi9xfqxyo,AfRznFXQ9D4"
rainbow falls,waterfall,2,"Rainbow Falls, Madera County, California, United States of America",-119.083972,37.6018896,2,"mammoth lakes_and_santa clarita.json,mammoth lakes_and_santa monica.json","l0fGoKrKNXc,ltyNlojKIAQ,nbKUO1DBS1g"
henry cowell redwoods state park,park,1,"Henry Cowell Redwoods State Park, Rincon Fire Road, University of California Santa Cruz, Santa Cruz County, California, 95064, United States of America",-122.052363661947,37.0288674,1,napa_and_santa cruz.json,"-4Agh_DXijs,9yRIDm9vuqA,2q-W7S7a4Ok"
san bernardino redlands,secondary,1,"California Street, Redlands, San Bernardino County, California, 92373, United States of America",-117.226231,34.073967,2,"big bear lake_and_san bernardino.json,san bernardino_and_san diego.json","HEcXzlNIzsA,6A6Yx1row3g,lYAI3-ZeyGs"
catalina boulevard,secondary,2,"Catalina Boulevard, San Diego, San Diego County, California, 92106, United States of America",-117.2493992,32.7079443,11,"anaheim_and_carlsbad.json,avalon_and_carlsbad.json,avalon_and_temecula.json,bakersfield_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_temecula.json,carlsbad_and_newport beach.json,carlsbad_and_riverside.json,carlsbad_and_san jose.json,newport beach_and_san diego.json,san jose_and_temecula.json","ZIwV6Cn9bOc,7ZOlqWHiHgc,pjLqgP-Jo0Y"
santa lucia highlands,residential,1,"Santa Lucia Drive, Woodland Hills, LA, Los Angeles County, California, 91364, United States of America",-118.6041718,34.1521779,2,"monterey_and_santa barbara.json,napa_and_santa barbara.json","QNAjUGe6X_8,Pa6gCFWOzOA,dxJ6Bs0J_dE"
trinity,administrative,1,"Trinity County, California, United States of America",-123.1712679,40.6053256,3,"avalon_and_berkeley.json,avalon_and_oakland.json,avalon_and_stockton.json","kV56r8psU8w,kcFY5Wc73n0,Uwr-js4Zlss"
dalarna,residential,1,"Dalarna Way, Turlock, Stanislaus County, California, 95382, United States of America",-120.8649119,37.51895,1,long beach_and_oakland.json,"WKGXRPAvmZg,hgiJX_Q2BgE,AGH95UvoIqM"
madonna rd,primary,1,"Madonna Road, San Luis Obispo, San Luis Obispo County, California, 93405, United States of America",-120.6707001,35.2681037,6,"fremont_and_san luis obispo.json,long beach_and_san luis obispo.json,los angeles_and_san luis obispo.json,newport beach_and_san luis obispo.json,oakland_and_san luis obispo.json,sacramento_and_san luis obispo.json","YXUCY5rS-1Q,CGI3m1BlAZU,gjElF0KJQWM"
mount mckinley,peak,1,"Mount McKinley, Los Angeles County, California, United States of America",-118.2645795,34.3394131,1,beverly hills_and_big bear lake.json,"BhNU6i34Vw4,JQeKyNHGnz0,z5uybr4BJP8"
los osos baywood park,tower,1,"KSTT-FM (Los Osos-Baywood Park), Tv Tower Road, San Luis Obispo County, California, United States of America",-120.656837,35.3605294,18,"anaheim_and_san luis obispo.json,bakersfield_and_san luis obispo.json,berkeley_and_san luis obispo.json,beverly hills_and_san luis obispo.json,fremont_and_san luis obispo.json,fresno_and_san luis obispo.json,irvine_and_san luis obispo.json,long beach_and_pismo beach.json,long beach_and_san luis obispo.json,monterey_and_san luis obispo.json,oakland_and_san luis obispo.json,pismo beach_and_san jose.json,pismo beach_and_san luis obispo.json,riverside_and_san luis obispo.json,sacramento_and_san luis obispo.json,san jose_and_san luis obispo.json,oakland_and_pismo beach.json,san luis obispo_and_stockton.json","Q4WEjfN-nNw,SEzNoTf3Pnw"
