"mention_name","mention_type","mention_popularity","mention_address","mention_longitude","mention_latitude","no_of_blogFiles","mention_found_in_blogFiles","youTubeLinkIds"
"redwood city","city","27","Redwood City, San Mateo County, California, United States of America","-122.2363547","37.4852152","80","anaheim_and_fresno.json,anaheim_and_oakland.json,anaheim_and_san jose.json,anaheim_and_sausalito.json,avalon_and_san jose.json,anaheim_and_napa.json,berkeley_and_long beach.json,berkeley_and_san jose.json,avalon_and_sausalito.json,bakersfield_and_monterey.json,bakersfield_and_napa.json,bakersfield_and_oakland.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,berkeley_and_los angeles.json,berkeley_and_napa.json,berkeley_and_sacramento.json,berkeley_and_santa ana.json,berkeley_and_fremont.json,big bear lake_and_sausalito.json,carlsbad_and_oakland.json,carlsbad_and_sacramento.json,carlsbad_and_stockton.json,fremont_and_fresno.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_oakland.json,fremont_and_sacramento.json,fremont_and_san jose.json,fremont_and_sausalito.json,fremont_and_stockton.json,fresno_and_los angeles.json,fresno_and_monterey.json,fresno_and_oakland.json,fresno_and_sacramento.json,fresno_and_san bernardino.json,fresno_and_san jose.json,fresno_and_stockton.json,huntington beach_and_sacramento.json,huntington beach_and_sausalito.json,irvine_and_napa.json,irvine_and_sacramento.json,irvine_and_sausalito.json,long beach_and_stockton.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,malibu_and_sausalito.json,mammoth lakes_and_riverside.json,monterey_and_sacramento.json,monterey_and_san bernardino.json,monterey_and_stockton.json,mammoth lakes_and_sausalito.json,oakland_and_pasadena.json,oakland_and_sacramento.json,oakland_and_san jose.json,oakland_and_santa clarita.json,oakland_and_stockton.json,pasadena_and_sausalito.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_sausalito.json,riverside_and_stockton.json,sacramento_and_san jose.json,sacramento_and_santa clarita.json,san bernardino_and_san jose.json,san bernardino_and_sausalito.json,san diego_and_sausalito.json,san francisco_and_santa clarita.json,san francisco_and_temecula.json,sacramento_and_san bernardino.json,newport beach_and_sausalito.json,sacramento_and_san francisco.json,san bernardino_and_stockton.json,santa clarita_and_sausalito.json,san jose_and_sausalito.json,san jose_and_stockton.json,san luis obispo_and_sausalito.json,santa monica_and_sausalito.json,sausalito_and_stockton.json,stockton_and_temecula.json","4AzUq9r6SIM,8hLDwYJGBz4,or_mtq3mZyI"
"redwood forest","city","4","Redwood City, San Mateo County, California, United States of America","-122.2363547","37.4852152","5","berkeley_and_sacramento.json,fremont_and_irvine.json,malibu_and_pismo beach.json,mammoth lakes_and_riverside.json,oakland_and_sacramento.json","wW9w6eCQQkU,3wgkRS-VA3o,WppVkmzkDv4"
"redwood gate","city","1","Redwood City, San Mateo County, California, United States of America","-122.2363547","37.4852152","1","oakland_and_san jose.json","tWbayZBFLnk,Hd0LR7PyzUg,Ozx9coWxPt4"
"reedley","city","4","Reedley, Fresno County, California, United States of America","-119.4504028","36.5963395","5","avalon_and_fresno.json,bakersfield_and_fresno.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","UtTAtMYL3KU,Wc8G7bdNsyk,TyWafvH1H8Y"
"rialto","city","10","Rialto, San Bernardino County, California, United States of America","-117.3703234","34.1064001","63","anaheim_and_bakersfield.json,anaheim_and_big bear lake.json,anaheim_and_fresno.json,anaheim_and_pismo beach.json,anaheim_and_riverside.json,anaheim_and_sacramento.json,anaheim_and_santa clarita.json,anaheim_and_santa cruz.json,avalon_and_san bernardino.json,avalon_and_santa clarita.json,bakersfield_and_big bear lake.json,bakersfield_and_long beach.json,bakersfield_and_mammoth lakes.json,bakersfield_and_riverside.json,bakersfield_and_sacramento.json,bakersfield_and_santa clarita.json,beverly hills_and_mammoth lakes.json,beverly hills_and_santa cruz.json,big bear lake_and_fresno.json,big bear lake_and_riverside.json,big bear lake_and_sacramento.json,big bear lake_and_santa cruz.json,big bear lake_and_temecula.json,carlsbad_and_sacramento.json,fresno_and_huntington beach.json,fresno_and_long beach.json,fresno_and_santa clarita.json,huntington beach_and_santa clarita.json,irvine_and_sausalito.json,fresno_and_riverside.json,long beach_and_riverside.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_temecula.json,monterey_and_riverside.json,monterey_and_santa clarita.json,pismo beach_and_riverside.json,pismo beach_and_sacramento.json,pismo beach_and_santa clarita.json,riverside_and_sacramento.json,riverside_and_san bernardino.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,riverside_and_santa monica.json,sacramento_and_temecula.json,san bernardino_and_san diego.json,san bernardino_and_santa monica.json,san bernardino_and_sausalito.json,san bernardino_and_temecula.json,san diego_and_santa clarita.json,san diego_and_temecula.json,pasadena_and_san bernardino.json,santa clarita_and_sausalito.json,san jose_and_temecula.json,santa ana_and_sausalito.json,santa ana_and_stockton.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa clarita_and_temecula.json,santa cruz_and_temecula.json,sausalito_and_temecula.json,stockton_and_temecula.json","9eyN2I-TlyA,jePuw3Chq0g"
"rio del","city","1","LA, Los Angeles County, California, United States of America","-118.2439408","34.0543942","4","mammoth lakes_and_san diego.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_pismo beach.json","HDNZxjeFCPc,_nRNHfO7d-k,dUPwSuZTseA"
"riverside branch","city","1","Riverside, Riverside County, California, United States of America","-117.3961622","33.9533546","1","san bernardino_and_temecula.json","dhI0YOWx0Wk,vDvhnY3vNdE,uAYVwy1MoLg"
"riverside california","city","2","Riverside, Riverside County, California, United States of America","-117.3961622","33.9533546","2","big bear lake_and_temecula.json,riverside_and_sausalito.json","QXMWfCnIDls,znKgXMpS0cQ,JKfos_HDIdU"
"riverside east","city","1","Riverside, Riverside County, California, United States of America","-117.3961622","33.9533546","1","berkeley_and_riverside.json","pfN0-7WMlaA,0p0PfujdQuk"
"riverside route","city","3","Riverside, Riverside County, California, United States of America","-117.3961622","33.9533546","3","big bear lake_and_riverside.json,irvine_and_riverside.json,pismo beach_and_riverside.json","0p0PfujdQuk,O6VXFroC4EY,Qae7cIWRXTo"
"rosemead","city","2","Rosemead, Los Angeles County, California, United States of America","-118.0879762","34.0676169","10","berkeley_and_long beach.json,berkeley_and_los angeles.json,berkeley_and_malibu.json,berkeley_and_pasadena.json,berkeley_and_santa monica.json,berkeley_and_beverly hills.json,beverly hills_and_pasadena.json,pasadena_and_santa monica.json,riverside_and_santa monica.json,san bernardino_and_santa monica.json","omFeGYtotA4,PBA1KpBBKmI,i0deRPkmWvc"
"s. lake tahoe","city","1","South Lake Tahoe, El Dorado County, California, United States of America","-119.987846390157","38.929125","1","mammoth lakes_and_santa clarita.json","_Tk902y8JqA,ac26v3mAql0,lPUJJmbd3i4"
"sacramento california","city","1","Sacramento, Sacramento County, California, United States of America","-121.4943995","38.5815719","1","malibu_and_stockton.json","zNslJa5ODUc,aqg6uoDefPQ,G7onEsy-kXk"
"sacramento route","city","4","Sacramento, Sacramento County, California, United States of America","-121.4943995","38.5815719","2","berkeley_and_sacramento.json,big bear lake_and_sacramento.json","LX1UWK6acXo,AB7NEzSHIXQ,pgkVAy1LqIA"
"sacramento valley","city","3","Sacramento, Sacramento County, California, United States of America","-121.4943995","38.5815719","13","bakersfield_and_napa.json,bakersfield_and_sacramento.json,bakersfield_and_san francisco.json,bakersfield_and_stockton.json,fresno_and_napa.json,fresno_and_sacramento.json,fresno_and_san bernardino.json,fresno_and_stockton.json,long beach_and_oakland.json,napa_and_sacramento.json,napa_and_stockton.json,oakland_and_san bernardino.json,sacramento_and_stockton.json","S2k-TJLnwlQ,TB-rchXT4us,BysQgZRTlNE"
"saint helena","city","2","St. Helena, Napa County, California, United States of America","-122.4700423","38.5052288","3","anaheim_and_napa.json,berkeley_and_sacramento.json,malibu_and_napa.json","57XP6g_G9xU,MQiQtdq1C3g"
"salinas valley","city","10","Salinas, Monterey County, California, United States of America","-121.6550371","36.6744117","63","anaheim_and_santa cruz.json,avalon_and_monterey.json,berkeley_and_long beach.json,bakersfield_and_oakland.json,bakersfield_and_san diego.json,bakersfield_and_san jose.json,berkeley_and_monterey.json,beverly hills_and_oakland.json,beverly hills_and_san jose.json,fremont_and_fresno.json,fremont_and_los angeles.json,fremont_and_san diego.json,fremont_and_san luis obispo.json,fremont_and_santa cruz.json,fresno_and_huntington beach.json,fresno_and_long beach.json,fresno_and_san diego.json,fresno_and_san luis obispo.json,fresno_and_santa ana.json,fresno_and_santa cruz.json,irvine_and_monterey.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,irvine_and_santa cruz.json,fresno_and_riverside.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,los angeles_and_san jose.json,los angeles_and_san luis obispo.json,los angeles_and_stockton.json,malibu_and_stockton.json,mammoth lakes_and_sacramento.json,monterey_and_riverside.json,monterey_and_san bernardino.json,monterey_and_san jose.json,monterey_and_santa barbara.json,napa_and_santa barbara.json,los angeles_and_santa cruz.json,newport beach_and_san luis obispo.json,newport beach_and_santa cruz.json,oakland_and_san luis obispo.json,oakland_and_santa cruz.json,riverside_and_sacramento.json,riverside_and_san francisco.json,riverside_and_santa cruz.json,riverside_and_stockton.json,sacramento_and_san luis obispo.json,sacramento_and_santa clarita.json,sacramento_and_santa cruz.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa cruz.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,san jose_and_san luis obispo.json,irvine_and_stockton.json,san jose_and_stockton.json,san luis obispo_and_stockton.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa cruz_and_stockton.json","Cn66Nq3iUuI,3q7gGxD5fxU,Glc0seQnnJQ"
"san bernardino california","city","2","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","2","monterey_and_san bernardino.json,san bernardino_and_santa ana.json","FyVT1zAIXnQ,ZEGa4VCA9uQ,So_Ak6Ip0LU"
"san bernardino forest","city","1","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","1","big bear lake_and_napa.json","0S6iHtwLWZY,soBPFMrC-Dg,mxF4FBIpCzs"
"san bernardino mountain","city","1","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","1","big bear lake_and_santa ana.json","duaCI4v0EGY,d7USvH1j6UY,CciAnB97pyk"
"san bernardino route","city","17","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","9","anaheim_and_san bernardino.json,carlsbad_and_san bernardino.json,fremont_and_san bernardino.json,malibu_and_san bernardino.json,newport beach_and_san bernardino.json,oakland_and_san bernardino.json,pismo beach_and_san bernardino.json,san bernardino_and_santa ana.json,san bernardino_and_temecula.json","eNGqMvu1UO4,YO_ucIMEZtg,st94I42M-Ho"
"san bernardino san bernardino","city","1","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","1","san bernardino_and_santa cruz.json","DTmQ_hom9e4,EgJT7gtKQns"
"san bernardino valley","city","4","San Bernardino, San Bernardino County, California, United States of America","-117.2897651","34.1083449","10","big bear lake_and_santa ana.json,los angeles_and_san bernardino.json,riverside_and_san bernardino.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san bernardino_and_temecula.json,pasadena_and_san bernardino.json,san bernardino_and_stockton.json,stockton_and_temecula.json","qLJaeRu3da0,sxDgCsFq9B8,tbPCP1tSPV8"
"san buenaventura","city","2","Ventura, Ventura County, California, United States of America","-119.2931742","34.2783355","34","anaheim_and_bakersfield.json,anaheim_and_santa cruz.json,bakersfield_and_long beach.json,bakersfield_and_oakland.json,bakersfield_and_san diego.json,bakersfield_and_san jose.json,bakersfield_and_san luis obispo.json,fremont_and_los angeles.json,fremont_and_san diego.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_san luis obispo.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,fresno_and_riverside.json,long beach_and_oakland.json,long beach_and_san diego.json,long beach_and_san jose.json,los angeles_and_san jose.json,monterey_and_riverside.json,monterey_and_san bernardino.json,los angeles_and_santa cruz.json,newport beach_and_santa cruz.json,oakland_and_san bernardino.json,oakland_and_san luis obispo.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,san bernardino_and_santa cruz.json,san diego_and_san luis obispo.json,san diego_and_santa cruz.json,san diego_and_stockton.json,san jose_and_san luis obispo.json,irvine_and_stockton.json,san luis obispo_and_stockton.json","QSwcUmVDdtU,o2Aj9M387F4,e2u-mBYc2C0"
"san diego ca","city","1","San Diego, San Diego County, California, United States of America","-117.1627713","32.7174209","2","irvine_and_sacramento.json,sacramento_and_san bernardino.json","7qStAUJkBv0,-KMZW_zwRfc,Cywg-Alx1xY"
"san diego.san diego","city","1","San Diego, San Diego County, California, United States of America","-117.1627713","32.7174209","1","beverly hills_and_san diego.json","YnNPRgjnUOM,1p7C2F40Jag,r-gLOwilm_A"
"san francisco - san francisco","city","1","SF, California, United States of America","-122.4192362","37.7792808","1","carlsbad_and_sacramento.json","bch1_Ep5M1s,7I0vkKy504U,90gcncLLBa8"
"san francisco city","city","1","SF, California, United States of America","-122.4192362","37.7792808","1","oakland_and_san francisco.json","-ywxF4PSdDU,aGiDy_R5mlU,OZKxHhaOU2c"
"san francisco east","city","2","SF, California, United States of America","-122.4192362","37.7792808","6","fresno_and_santa cruz.json,fresno_and_sausalito.json,los angeles_and_mammoth lakes.json,mammoth lakes_and_san diego.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa cruz.json","i-IGuiRDg_8,XbHFR557nrA,Ybrn9RmDMEM"
"san francisco route","city","3","SF, California, United States of America","-122.4192362","37.7792808","2","malibu_and_pismo beach.json,monterey_and_santa ana.json","RL_qSWivk7w,1KTr6FgJqn4,RvNMUTCh7kU"
"san francisco san francisco","city","1","SF, California, United States of America","-122.4192362","37.7792808","1","monterey_and_riverside.json","bch1_Ep5M1s,7I0vkKy504U,90gcncLLBa8"
"san francisco station","city","1","SF, California, United States of America","-122.4192362","37.7792808","2","san diego_and_sausalito.json,san francisco_and_sausalito.json","oHYKmpQv04E,XA6eOk53cCc,wIAdeQxg3vU"
"san francisco usa","city","1","SF, California, United States of America","-122.4192362","37.7792808","2","san francisco_and_sausalito.json,san jose_and_sausalito.json","OZKxHhaOU2c,aGiDy_R5mlU,Gaa0XuRiujA"
"san francisco.the","city","1","SF, California, United States of America","-122.4192362","37.7792808","1","napa_and_san francisco.json","8RZqPq1-1Tw,bch1_Ep5M1s,8kjpPgmidUM"
"san gabriel valley","city","28","San Gabriel, Los Angeles County, California, United States of America","-118.108604","34.0991325","102","anaheim_and_beverly hills.json,anaheim_and_riverside.json,anaheim_and_san bernardino.json,avalon_and_beverly hills.json,anaheim_and_santa monica.json,bakersfield_and_beverly hills.json,bakersfield_and_long beach.json,bakersfield_and_riverside.json,bakersfield_and_santa monica.json,bakersfield_and_temecula.json,berkeley_and_los angeles.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_long beach.json,beverly hills_and_los angeles.json,beverly hills_and_monterey.json,beverly hills_and_oakland.json,beverly hills_and_pasadena.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_santa ana.json,beverly hills_and_stockton.json,beverly hills_and_temecula.json,big bear lake_and_santa ana.json,big bear lake_and_santa clarita.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_san bernardino.json,fresno_and_santa ana.json,huntington beach_and_los angeles.json,huntington beach_and_pasadena.json,irvine_and_los angeles.json,irvine_and_san bernardino.json,irvine_and_san diego.json,irvine_and_san jose.json,irvine_and_santa barbara.json,irvine_and_santa clarita.json,irvine_and_santa cruz.json,irvine_and_santa monica.json,fresno_and_riverside.json,irvine_and_pasadena.json,irvine_and_temecula.json,long beach_and_oakland.json,long beach_and_pasadena.json,long beach_and_riverside.json,long beach_and_san bernardino.json,long beach_and_santa clarita.json,long beach_and_santa monica.json,long beach_and_temecula.json,los angeles_and_riverside.json,los angeles_and_santa ana.json,los angeles_and_santa clarita.json,los angeles_and_stockton.json,los angeles_and_temecula.json,malibu_and_pasadena.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,long beach_and_santa barbara.json,los angeles_and_santa cruz.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_riverside.json,newport beach_and_san bernardino.json,newport beach_and_san jose.json,newport beach_and_temecula.json,oakland_and_san bernardino.json,pasadena_and_riverside.json,pasadena_and_san diego.json,pasadena_and_san francisco.json,pasadena_and_santa ana.json,pasadena_and_santa barbara.json,pasadena_and_santa clarita.json,pasadena_and_santa monica.json,pasadena_and_sausalito.json,pasadena_and_temecula.json,riverside_and_sacramento.json,riverside_and_san diego.json,riverside_and_san francisco.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,riverside_and_santa monica.json,riverside_and_stockton.json,sacramento_and_santa ana.json,sacramento_and_santa clarita.json,san bernardino_and_santa barbara.json,san bernardino_and_santa monica.json,san diego_and_santa ana.json,san diego_and_santa clarita.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,pasadena_and_san bernardino.json,riverside_and_santa ana.json,san luis obispo_and_temecula.json,santa barbara_and_temecula.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa monica_and_temecula.json,stockton_and_temecula.json","o1AW_iFHgFY,gwCtvyxCa8Y,STKLeN8ZwdM"
